id	photo	web_name	team_code	status	code	first_name	second_name	squad_number	news	now_cost	chance_of_playing_this_round	chance_of_playing_next_round	value_form	value_season	cost_change_start	cost_change_event	cost_change_start_fall	cost_change_event_fall	in_dreamteam	dreamteam_count	selected_by_percent	form	transfers_out	transfers_in	transfers_out_event	transfers_in_event	loans_in	loans_out	loaned_in	loaned_out	total_points	event_points	points_per_game	ep_this	ep_next	special	minutes	goals_scored	assists	clean_sheets	goals_conceded	own_goals	penalties_saved	penalties_missed	yellow_cards	red_cards	saves	bonus	bps	influence	creativity	threat	ict_index	ea_index	element_type	team
257	41184.jpg	Fellaini	1	a	41184	Marouane	Fellaini	27		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	44	0	2.4	NA	3.6	FALSE	1068	1	2	5	11	0	0	0	2	0	0	2	157	168.8	188.0	440.0	79.7	164	3	11
258	106824.jpg	Depay	1	a	106824	Memphis	Depay	7		75	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	62	0	2.1	NA	4.2	FALSE	1484	2	1	7	21	0	0	0	2	0	0	2	147	177.6	316.3	600.0	109.4	259	3	11
259	2404.jpg	Carrick	1	a	2404	Michael	Carrick	16		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.9	0.0	0	0	0	0	0	0	0	0	48	0	1.7	NA	2.5	FALSE	1972	0	0	6	24	0	0	0	4	0	0	0	337	319.8	232.6	81.0	63.3	275	3	11
260	18892.jpg	Young	1	a	18892	Ashley	Young	18		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	40	0	2.2	NA	3.3	FALSE	1065	1	3	3	18	0	0	0	5	0	0	0	181	191.4	206.3	110.0	50.8	178	3	11
261	154976.jpg	Januzaj	1	a	154976	Adnan	Januzaj	15		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	11	0	2.2	NA	3.3	FALSE	145	1	0	1	1	0	0	0	1	0	0	0	32	32.4	24.8	55.0	11.2	33	3	11
262	59846.jpg	Herrera	1	a	59846	Ander	Herrera	21		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	73	0	2.7	NA	3.8	FALSE	1534	3	2	8	15	0	0	0	4	0	0	5	356	357.0	434.5	271.0	106.3	307	3	11
263	156689.jpg	Pereira	1	a	156689	Andreas	Pereira	44		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	3	0	0.8	NA	2.5	FALSE	84	0	0	0	2	0	0	0	2	0	0	0	16	13.0	51.6	2.0	6.7	12	3	11
264	42774.jpg	Schneiderlin	1	a	42774	Morgan	Schneiderlin	28		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	69	0	2.4	NA	2.9	FALSE	2205	1	0	14	21	0	0	0	3	0	0	1	394	359.6	223.9	147.0	73.1	317	3	11
265	15208.jpg	Schweinsteiger	1	a	15208	Bastian	Schweinsteiger	31		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	43	0	2.4	NA	3.3	FALSE	1202	1	1	6	10	0	0	0	3	0	0	2	219	218.0	191.5	151.0	56.1	200	3	11
266	109322.jpg	Lingard	1	d	109322	Jesse	Lingard	14	Foot injury - 75% chance of playing	60	NA	75	0.0	0.0	0	0	0	0	FALSE	0	1.3	0.0	0	0	0	0	0	0	0	0	76	0	3.0	NA	2.7	FALSE	1632	4	1	9	13	0	0	0	4	0	0	5	268	273.2	288.9	383.0	94.5	318	3	11
267	148225.jpg	Martial	1	a	148225	Anthony	Martial	11		95	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	6.7	0.0	0	0	0	0	0	0	0	0	141	0	4.5	NA	4.9	FALSE	2632	11	6	14	29	0	0	0	2	0	0	21	492	670.2	590.0	1008.0	226.8	593	3	11
268	57249.jpg	Mkhitaryan	1	a	57249	Henrikh	Mkhitaryan	22		95	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	9.8	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	4.9	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	11
269	13017.jpg	Rooney	1	a	13017	Wayne	Rooney	10		90	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	6.1	0.0	0	0	0	0	0	0	0	0	118	0	4.2	NA	4.3	FALSE	2406	8	7	14	23	0	0	0	4	0	0	14	519	599.2	680.8	782.0	206.2	509	4	11
270	112139.jpg	Wilson	1	a	112139	James	Wilson	19		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	1	0	1.0	NA	2.8	FALSE	9	0	0	0	0	0	0	0	0	0	0	0	2	1.2	1.1	4.0	0.6	1	4	11
271	176297.jpg	Rashford	1	a	176297	Marcus	Rashford	19		70	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	5.6	0.0	0	0	0	0	0	0	0	0	55	0	5.0	NA	3.7	FALSE	855	5	2	6	7	0	0	0	0	0	0	8	184	260.2	109.8	357.0	72.7	237	4	11
272	9808.jpg	Ibrahimovic	1	a	9808	Zlatan	Ibrahimovic	9		115	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	38.8	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	5.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	4	11
273	19101.jpg	Konstantopoulos	25	a	19101	Dimitrios	Konstantopoulos	1		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.2	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	1	12
274	12496.jpg	Valdés	25	a	12496	Víctor	Valdés	26		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	7.9	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.2	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	1	12
275	75880.jpg	Ayala	25	d	75880	Daniel	Ayala	4	Ankle injury - 25% chance of playing	50	NA	25	0.0	0.0	0	0	0	0	FALSE	0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.4	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
276	40202.jpg	Friend	25	a	40202	George	Friend	3		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	5.1	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
277	169061.jpg	Fry	25	a	169061	Dael	Fry	22		40	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	2.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
278	83312.jpg	Gibson	25	a	83312	Ben	Gibson	6		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
279	48771.jpg	Nsue	25	a	48771	Emilio	Nsue Lopez	24		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.1	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
280	55317.jpg	Bernardo	25	d	55317	Bernardo	Espinosa Zúñiga	5	Knee injury - 25% chance of playing	45	NA	25	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	12
281	49773.jpg	Adomah	25	a	49773	Albert	Adomah	27		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
282	12002.jpg	Downing	25	a	12002	Stewart	Downing	19		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
283	59044.jpg	Clayton	25	a	59044	Adam	Clayton	8		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
284	10460.jpg	Leadbitter	25	i	10460	Grant	Leadbitter	7	Hernia - Expected back 10 Sep	50	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.0	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
285	96778.jpg	Reach	25	a	96778	Adam	Reach	20		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
286	80179.jpg	Forshaw	25	a	80179	Adam	Forshaw	34		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
287	153601.jpg	De Pena	25	a	153601	Carlos	De Pena	16		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
288	169535.jpg	de Sart	25	a	169535	Julien	de Sart	23		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
289	123125.jpg	Fischer	25	a	123125	Viktor	Fischer	11		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.6	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
290	82428.jpg	de Roon	25	a	82428	Marten	de Roon	14		45	NA	100	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	12
291	12744.jpg	Nugent	25	a	12744	David	Nugent	35		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.8	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	4	12
292	20047.jpg	Rhodes	25	a	20047	Jordan	Rhodes	9		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.7	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.3	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	4	12
293	49464.jpg	Stuani	25	a	49464	Cristhian	Stuani	18		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.8	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	4	12
294	40383.jpg	Forster	20	a	40383	Fraser	Forster	1		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	4.9	0.0	0	0	0	0	0	0	0	0	68	0	3.8	NA	3.2	FALSE	1620	0	0	6	17	0	0	0	0	0	52	3	310	368.2	0.0	0.0	36.8	233	1	13
295	102884.jpg	Gazzaniga	20	u	102884	Paulo	Gazzaniga	25	Joined Rayo Vallecano on season-long loan deal	45	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	0	0	0	0	0	0	0	0	5	0	2.5	NA	0.0	FALSE	180	0	0	0	3	0	0	0	0	0	8	0	34	58.0	0.0	0.0	5.8	15	1	13
296	40146.jpg	Bertrand	20	d	40146	Ryan	Bertrand	21	Knee injury - 25% chance of playing	55	NA	25	0.0	0.0	0	0	0	0	FALSE	0	1.9	0.0	0	0	0	0	0	0	0	0	106	0	3.3	NA	0.8	FALSE	2880	1	4	9	33	0	0	0	6	0	0	3	558	514.4	414.9	139.0	106.8	415	2	13
297	38580.jpg	Fonte	20	a	38580	Jose	Fonte	6		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	9.7	0.0	0	0	0	0	0	0	0	0	127	0	3.4	NA	3.3	FALSE	3165	2	2	11	38	0	0	0	4	1	0	13	721	846.0	96.9	360.0	130.3	487	2	13
298	80447.jpg	Yoshida	20	a	80447	Maya	Yoshida	3		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	52	0	2.6	NA	2.1	FALSE	1020	1	0	4	18	0	0	0	0	0	0	6	236	253.8	19.6	50.0	32.3	152	2	13
299	169359.jpg	Targett	20	a	169359	Matt	Targett	33		45	NA	100	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	61	0	4.4	NA	2.1	FALSE	1067	0	2	7	10	0	0	0	1	0	0	6	264	191.6	134.7	35.0	36.1	169	2	13
300	84395.jpg	Gardos	20	d	84395	Florin	Gardos	5	Knee injury - 50% chance of playing	40	NA	50	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	0.8	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	2	13
301	58822.jpg	Cédric	20	a	58822	Cédric	Soares	2		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	2.1	0.0	0	0	0	0	0	0	0	0	86	0	3.6	NA	2.7	FALSE	1965	0	2	9	19	0	0	0	3	0	0	7	506	525.0	445.8	99.0	107.0	320	2	13
302	56192.jpg	Martina	20	a	56192	Cuco	Martina	15		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	36	0	2.4	NA	2.1	FALSE	1085	1	1	1	15	0	0	0	1	0	0	1	223	246.8	199.2	48.0	49.4	203	2	13
303	97032.jpg	van Dijk	20	a	97032	Virgil	van Dijk	17		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	12.6	0.0	0	0	0	0	0	0	0	0	130	0	3.8	NA	3.3	FALSE	3060	3	0	10	36	0	0	0	2	0	0	16	713	952.2	117.6	397.0	146.7	452	2	13
304	83283.jpg	Redmond	20	a	83283	Nathan	Redmond	22		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	4.2	0.0	0	0	0	0	0	0	0	0	110	0	3.1	NA	2.6	FALSE	2341	6	4	3	46	0	0	0	0	0	0	8	420	494.6	738.1	647.0	188.0	379	3	13
305	17339.jpg	Davis	20	a	17339	Steven	Davis	8		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.6	0.0	0	0	0	0	0	0	0	0	112	0	3.3	NA	2.3	FALSE	2602	5	3	10	31	0	0	0	4	0	0	9	596	657.6	883.7	320.0	186.1	535	3	13
306	101178.jpg	Ward-Prowse	20	a	101178	James	Ward-Prowse	16		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	80	0	2.4	NA	2.3	FALSE	1545	2	4	7	18	0	0	0	5	0	0	9	325	347.6	512.7	214.0	107.4	266	3	13
307	153366.jpg	Reed	20	a	153366	Harrison	Reed	18		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	1	0	1.0	NA	1.5	FALSE	11	0	0	0	0	0	0	0	0	0	0	0	2	2.6	1.4	0.0	0.4	1	3	13
308	62399.jpg	Tadic	20	a	62399	Dusan	Tadic	11		75	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	5.2	0.0	0	0	0	0	0	0	0	0	157	0	4.6	NA	3.2	FALSE	2280	8	13	8	29	0	0	0	2	0	0	13	593	779.2	1101.5	748.0	262.9	564	3	13
309	85654.jpg	Clasie	20	a	85654	Jordy	Clasie	4		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	43	0	2.0	NA	1.9	FALSE	1539	0	0	9	17	0	0	0	5	0	0	0	275	200.4	225.5	92.0	51.8	183	3	13
310	78056.jpg	Oriol Romeu	20	a	78056	Oriol	Romeu Vidal	14		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	45	0	1.6	NA	1.5	FALSE	1612	1	0	5	21	0	0	0	7	0	0	0	293	318.8	166.8	227.0	71.3	239	3	13
311	44683.jpg	Rodriguez	20	a	44683	Jay	Rodriguez	9		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.7	0.0	0	0	0	0	0	0	0	0	14	0	1.2	NA	2.8	FALSE	351	0	0	1	6	0	0	0	1	0	0	0	32	38.0	59.1	191.0	28.8	56	3	13
312	132015.jpg	Højbjerg	20	a	132015	Pierre-Emile	Højbjerg	23		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	3.3	0.0	0	0	0	0	0	0	0	0	0	0	0.0	NA	1.5	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	3	13
313	20452.jpg	Long	20	a	20452	Shane	Long	7		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	15.0	0.0	0	0	0	0	0	0	0	0	109	0	3.9	NA	2.5	FALSE	2111	10	4	9	21	0	0	0	2	0	0	8	343	508.8	485.9	893.0	188.8	435	4	13
314	78356.jpg	Austin	20	a	78356	Charlie	Austin	10		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	2.3	0.0	0	0	0	0	0	0	0	0	15	0	2.1	NA	2.5	FALSE	211	1	0	0	2	0	0	0	0	0	0	3	46	48.2	17.8	105.0	17.1	32	4	13
315	1822.jpg	Given	110	a	1822	Shay	Given	24		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	0	0	0	0	0	0	0	0	2	0	0.7	NA	2.2	FALSE	225	0	0	0	7	0	0	0	1	0	7	0	32	59.8	0.0	0.0	6.0	24	1	14
316	105666.jpg	Butland	110	a	105666	Jack	Butland	1		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	10.0	0.0	0	0	0	0	0	0	0	0	132	0	4.3	NA	3.2	FALSE	2790	0	1	10	37	0	0	0	0	0	102	14	620	738.6	10.0	0.0	74.9	341	1	14
317	112316.jpg	Haugaard	110	a	112316	Jakob	Haugaard	29		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	5	0	1.0	NA	2.2	FALSE	405	0	0	0	11	0	0	0	0	0	11	0	65	72.6	0.0	0.0	7.3	31	1	14
318	37869.jpg	Shawcross	110	a	37869	Ryan	Shawcross	17		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.9	0.0	0	0	0	0	0	0	0	0	50	0	2.5	NA	2.7	FALSE	1695	0	0	7	28	0	0	0	2	1	0	1	319	349.2	15.3	103.0	46.8	176	2	14
319	32318.jpg	Wilson	110	a	32318	Marc	Wilson	12		40	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.9	0.0	0	0	0	0	0	0	0	0	4	0	1.0	NA	1.5	FALSE	261	0	0	0	7	0	0	0	0	0	0	0	41	37.0	14.7	2.0	5.4	14	2	14
320	50089.jpg	Cameron	110	a	50089	Geoff	Cameron	20		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.4	0.0	0	0	0	0	0	0	0	0	63	0	2.1	NA	2.1	FALSE	2358	0	0	6	40	0	0	0	0	1	0	1	446	479.0	151.0	180.0	81.0	293	2	14
321	39487.jpg	Pieters	110	a	39487	Erik	Pieters	3		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	5.6	0.0	0	0	0	0	0	0	0	0	93	0	2.7	NA	2.1	FALSE	3096	0	1	10	45	0	0	0	10	0	0	7	636	625.6	313.2	69.0	100.8	388	2	14
322	61595.jpg	Muniesa	110	a	61595	Marc	Muniesa	5		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	23	0	1.5	NA	2.1	FALSE	1114	0	0	1	24	0	0	0	2	0	0	2	200	242.0	73.4	11.0	32.6	111	2	14
323	17997.jpg	Bardsley	110	a	17997	Phil	Bardsley	2		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	20	0	1.8	NA	2.1	FALSE	817	0	2	0	18	0	0	0	1	0	0	2	149	186.2	68.2	49.0	30.3	107	2	14
324	69960.jpg	Wollscheid	110	a	69960	Philipp	Wollscheid	26		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.6	0.0	0	0	0	0	0	0	0	0	92	0	3.0	NA	2.1	FALSE	2684	0	0	10	43	0	0	0	2	0	0	10	622	641.8	63.2	78.0	78.3	330	2	14
325	9047.jpg	Johnson	110	a	9047	Glen	Johnson	8		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.7	0.0	0	0	0	0	0	0	0	0	92	0	3.7	NA	2.7	FALSE	2184	0	3	9	29	0	0	0	1	0	0	9	468	394.0	278.6	160.0	83.3	324	2	14
326	155706.jpg	Teixeira	110	a	155706	Dionatan do Nascimento	Teixeira	23		40	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.4	0.0	0	0	0	0	0	0	0	0	1	0	1.0	NA	1.5	FALSE	45	0	0	0	1	0	0	0	0	0	0	0	7	16.4	0.0	0.0	1.6	12	2	14
327	20481.jpg	Ireland	110	i	20481	Stephen	Ireland	7	Broken Leg - Expected back 04 Feb	45	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	0	0	0	0	0	0	0	0	14	0	1.1	NA	0.0	FALSE	243	0	1	0	3	0	0	0	2	0	0	0	67	52.0	128.6	19.0	20.0	18	3	14
328	20208.jpg	Adam	110	a	20208	Charlie	Adam	16		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.1	0.0	0	0	0	0	0	0	0	0	42	0	1.9	NA	1.9	FALSE	1043	1	1	8	9	0	0	0	6	1	0	2	150	122.8	196.9	167.0	48.7	109	3	14
329	12150.jpg	Whelan	110	a	12150	Glenn	Whelan	6		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.0	0.0	0	0	0	0	0	0	0	0	82	0	2.2	NA	1.5	FALSE	3166	0	1	9	48	0	0	0	6	0	0	3	588	624.0	397.6	66.0	108.8	432	3	14
330	12813.jpg	Walters	110	a	12813	Jonathan	Walters	19		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	0	0	0	0	0	0	0	0	87	0	3.2	NA	2.6	FALSE	1728	5	2	7	23	0	0	0	1	0	0	6	226	351.0	335.9	594.0	128.1	312	3	14
331	41464.jpg	Arnautovic	110	d	41464	Marko	Arnautovic	10	Back injury - 75% chance of playing	75	NA	75	0.0	0.0	0	0	0	0	FALSE	0	3.5	0.0	0	0	0	0	0	0	0	0	165	0	4.9	NA	2.4	FALSE	2808	11	6	11	43	0	0	0	2	0	0	18	573	673.0	766.9	828.0	226.8	528	3	14
332	19568.jpg	Afellay	110	i	19568	Ibrahim	Afellay	14	Knee injury - Expected back 14 Jan	55	NA	0	0.0	0.0	0	0	0	0	FALSE	0	0.0	0.0	0	0	0	0	0	0	0	0	83	0	2.7	NA	0.0	FALSE	2092	2	3	8	36	0	0	0	3	1	0	9	379	272.0	400.3	278.0	95.0	270	3	14
333	68312.jpg	Shaqiri	110	a	68312	Xherdan	Shaqiri	22		65	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	8.1	0.0	0	0	0	0	0	0	0	0	97	0	3.6	NA	2.8	FALSE	2013	3	6	9	29	0	0	0	3	0	0	8	323	344.4	794.1	340.0	147.9	302	3	14
334	102738.jpg	Imbula	110	a	102738	Giannelli	Imbula	21		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.3	0.0	0	0	0	0	0	0	0	0	43	0	3.1	NA	1.9	FALSE	1260	2	0	1	27	0	0	0	4	0	0	8	245	216.0	230.2	148.0	59.4	194	3	14
335	40276.jpg	Bojan	110	a	40276	Bojan	Krkic	27		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	2.3	0.0	0	0	0	0	0	0	0	0	94	0	3.5	NA	2.6	FALSE	1697	7	2	9	24	0	0	0	2	0	0	17	389	366.2	438.3	440.0	124.5	360	3	14
336	3773.jpg	Crouch	110	a	3773	Peter	Crouch	25		50	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.8	0.0	0	0	0	0	0	0	0	0	18	0	1.6	NA	1.8	FALSE	463	0	1	0	12	0	0	0	0	0	0	0	42	41.4	70.3	181.0	29.3	47	4	14
337	61858.jpg	Diouf	110	a	61858	Mame Biram	Diouf	18		60	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.7	0.0	0	0	0	0	0	0	0	0	68	0	2.6	NA	2.3	FALSE	1278	5	1	1	25	0	0	0	3	0	0	10	230	270.0	152.5	547.0	97.0	245	4	14
338	61316.jpg	Joselu	110	a	61316	Jose Luis	Mato Sanmartín	11		55	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.2	0.0	0	0	0	0	0	0	0	0	56	0	2.5	NA	2.0	FALSE	1097	4	2	2	22	0	0	0	0	0	0	3	178	221.2	218.5	360.0	80.0	246	4	14
339	20487.jpg	Mannone	56	a	20487	Vito	Mannone	25		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	1.3	0.0	0	0	0	0	0	0	0	0	69	0	3.6	NA	0.7	FALSE	1710	0	0	4	23	0	0	0	2	0	74	5	368	514.6	0.0	2.0	51.7	210	1	15
340	111234.jpg	Pickford	56	a	111234	Jordan	Pickford	13		40	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	9.6	0.0	0	0	0	0	0	0	0	0	4	0	2.0	NA	0.0	FALSE	180	0	0	0	6	0	0	0	0	0	11	0	41	60.0	0.0	0.0	6.0	18	1	15
341	37742.jpg	Kaboul	56	a	37742	Younes	Kaboul	15		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.7	0.0	0	0	0	0	0	0	0	0	72	0	3.1	NA	0.6	FALSE	2008	0	2	8	31	0	0	0	3	1	0	5	460	603.0	84.8	154.0	84.2	231	2	15
342	3736.jpg	O'Shea	56	a	3736	John	O'Shea	16		45	NA	NA	0.0	0.0	0	0	0	0	FALSE	0	0.6	0.0	0	0	0	0	0	0	0	0	43	0	1.5	NA	0.6	FALSE	2009	0	0	2	38	0	0	0	2	0	0	0	315	453.4	16.3	142.0	61.2	193	2	15
